"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"1636","eurico",1322489611,854687,"28/11/2011 14:13","no",217,1.32,5.65,-87.7,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0,-14,0,32,56,578,-418,77.9,42.6,91.9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05,-0.02,-215,156,-109,-334,229,593,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,172,-67.2,129,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.21,0.28,-58,280,213,-462,963,-376,"A"
"1637","eurico",1322489611,878779,"28/11/2011 14:13","no",217,1.33,5.63,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-11,5,29,68,581,-419,77.7,42.8,91.8,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.03,-222,155,-107,-338,228,608,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,171,-67.1,130,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.22,0.3,-53,279,213,-461,971,-380,"A"
"1638","eurico",1322489611,886712,"28/11/2011 14:13","no",217,1.37,5.62,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0,-12,4,30,65,587,-418,77.7,42.8,91.7,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.05,-221,155,-110,-341,228,592,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,170,-67,130,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.24,0.33,-54,281,214,-462,972,-377,"A"
"1639","eurico",1322489611,906638,"28/11/2011 14:13","no",217,1.41,5.61,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0.02,-11,3,29,65,577,-418,77.4,42.8,91.5,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-0.02,-0.07,-219,155,-111,-336,223,598,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,170,-66.9,130,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,-0.22,0.34,-54,279,211,-460,974,-379,"A"
"1640","eurico",1322489611,942686,"28/11/2011 14:13","no",217,1.44,5.61,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0,-11,5,28,55,577,-416,77.1,42.9,91.2,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,-0.03,-0.05,-215,152,-111,-335,235,607,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,170,-66.7,131,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.21,0.33,-61,280,213,-464,975,-388,"A"
"1641","eurico",1322489611,998640,"28/11/2011 14:13","yes",217,1.47,5.59,-87.8,3,"-1.087882","2.538390","#DIV/0!","0.978908","2.106276","#DIV/0!",-87.7,4,"-1.1",-87.8,3,"-1.1",0.1,1,"0.0000",0.1,1.3,0.2,0.1,5.2,0.4,0.1,-87.8,0,0,0,0.02,0,-13,2,29,62,572,-406,77,42.9,91.1,29,0.943,77.5061,0.6342,0.4023,41.0102,1.27,1.613,92.8469,1.7343,3.008,-0.05,-0.03,-0.03,-215,152,-113,-335,224,597,"-1.51954","-1.46401","0.77268","0.32747","0.18799","0.59963",42.9,95.4,32,39.4,90.3,27,3.5,5.1,5,11.9,-61.3,94.3,"-2.0870","-2.0870","#DIV/0!","1.0319","1.0319","#DIV/0!",-61.3,94.3,"-2.1",-61.3,94.3,"-2.1",0,0,"0.00",38,0,11.8579,0,0,-61.3062,0,0,94.2941,0,0,0.21,-0.1,0,-214,44,301,-438,230,308,170,-66.6,131,"-1.1786","-0.0523","#DIV/0!","0.3694","-0.5639","#DIV/0!",-66.6,131,"-1.2",-69.4,118,"-1.2",2.8,13,"0.00",37,0.10969,138.18367,107.85729,11633.19473,-68.16735,0.82447,0.67974,125.73469,3.28998,10.82398,-0.21,-0.21,0.33,-59,279,216,-467,976,-375,"A"
"1642","eurico",1322489612,18632,"28/11/2011 14:13","no",218,1.5,5.59,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-10,5,27,63,578,-410,76.9,43,90.9,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05,0,-219,155,-111,-331,235,608,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,169,-66.6,131,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18,-0.19,0.3,-56,278,213,-458,971,-380,"A"
"1643","eurico",1322489612,78687,"28/11/2011 14:13","no",218,1.57,5.54,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0.02,-13,4,28,57,579,-422,76.7,43.2,90.4,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05,0.03,-215,155,-112,-340,227,613,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,169,-66.5,132,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.19,0.33,-56,277,217,-464,975,-378,"A"
"1644","eurico",1322489612,90633,"28/11/2011 14:13","no",218,1.61,5.54,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0.02,-11,4,26,57,571,-426,76.7,43.3,90.3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05,0.03,-217,158,-110,-330,228,595,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,169,-66.5,132,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.19,0.33,-57,276,215,-462,972,-368,"A"
"1645","eurico",1322489612,154725,"28/11/2011 14:13","no",218,1.63,5.51,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-13,3,27,61,568,-416,76.7,43.3,90.2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0.03,-218,157,-110,-333,216,597,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,168,-66.4,132,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.21,0.3,-55,276,217,-455,969,-385,"A"
"1646","eurico",1322489612,170672,"28/11/2011 14:13","no",218,1.7,5.43,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,0.02,-11,1,27,64,571,-429,76.8,43.4,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0.02,-217,156,-110,-332,233,594,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,168,-66.3,132,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.22,0.31,-57,279,214,-455,964,-379,"A"
"1647","eurico",1322489612,198653,"28/11/2011 14:13","no",218,1.7,5.38,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,0.02,-12,3,26,57,578,-418,76.8,43.4,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0.02,-217,155,-110,-338,236,597,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,168,-66.2,133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.22,0.3,-57,278,215,-454,966,-372,"A"
"1648","eurico",1322489612,210834,"28/11/2011 14:13","no",218,1.73,5.33,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0,0.02,-11,5,25,56,573,-416,76.8,43.4,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0.02,-216,154,-109,-331,225,593,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,167,-66.1,133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.21,0.31,-57,278,213,-454,976,-384,"A"
"1649","eurico",1322489612,274683,"28/11/2011 14:13","no",218,1.75,5.28,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0,0,-12,5,26,63,574,-424,76.8,43.4,90,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0.02,-216,154,-111,-336,224,600,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,167,-66,133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.21,0.31,-55,278,214,-457,973,-372,"A"
"1650","eurico",1322489612,378634,"28/11/2011 14:13","no",218,1.8,5.13,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.02,0,-12,4,26,60,573,-425,76.9,43.3,90.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,0,-221,153,-108,-337,234,603,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,167,-65.7,133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.21,0.31,-58,279,212,-457,968,-373,"A"
"1651","eurico",1322489612,402050,"28/11/2011 14:13","no",218,1.8,5.07,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.02,-0.02,-12,6,27,57,575,-424,76.9,43.3,90,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.02,-220,154,-109,-338,226,595,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,167,-65.7,133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.19,0.3,-57,278,211,-457,977,-379,"A"
"1652","eurico",1322489612,470641,"28/11/2011 14:13","no",218,1.8,4.88,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.02,-0.02,-9,1,28,56,574,-425,76.8,43.2,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.03,-0.05,-217,152,-110,-334,224,597,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,166,-65.5,134,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.21,0.31,-58,277,211,-451,973,-380,"A"
"1653","eurico",1322489612,518628,"28/11/2011 14:13","no",218,1.77,4.74,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.02,-9,5,27,55,569,-425,76.7,43.2,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.07,-218,154,-108,-337,235,610,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,166,-65.5,134,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.19,0.3,-57,278,214,-454,969,-379,"A"
"1654","eurico",1322489612,542669,"28/11/2011 14:13","no",218,1.78,4.7,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.02,-9,5,26,57,578,-429,76.6,43.2,90.1,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.05,-218,154,-108,-336,231,603,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,166,-65.4,134,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.21,0.3,-57,279,217,-446,964,-375,"A"
"1655","eurico",1322489612,546658,"28/11/2011 14:13","no",218,1.78,4.64,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.02,-14,5,28,56,572,-432,76.5,43.1,90,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-217,154,-109,-339,226,596,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,165,-65.3,135,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.21,0.31,-55,278,213,-451,967,-374,"A"
"1656","eurico",1322489612,578654,"28/11/2011 14:13","no",218,1.7,4.62,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.03,-7,3,26,59,571,-424,76.2,43.1,89.7,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-218,154,-108,-331,235,600,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,165,-65.1,135,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.22,0.31,-56,275,216,-457,962,-374,"A"
"1657","eurico",1322489612,578674,"28/11/2011 14:13","no",218,1.64,4.6,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.05,-9,4,28,56,579,-418,76.2,43.1,89.6,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-217,154,-108,-330,223,612,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,164,-65,135,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.22,0.3,-58,278,215,-447,970,-378,"A"
"1658","eurico",1322489612,578690,"28/11/2011 14:13","no",218,1.61,4.62,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.05,-9,3,29,53,576,-409,76.2,43.1,89.5,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.02,-217,154,-108,-332,234,595,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,164,-65,135,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.22,0.31,-58,279,216,-452,967,-377,"A"
"1659","eurico",1322489612,626638,"28/11/2011 14:13","no",218,1.5,4.72,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.03,-13,3,27,56,570,-425,76,43.1,89.3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.02,-217,154,-112,-328,221,596,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,164,-64.8,136,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.22,0.31,-55,279,214,-457,972,-382,"A"
"1660","eurico",1322489612,710641,"28/11/2011 14:13","no",218,1.36,4.8,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.07,-9,2,28,52,578,-430,75.8,43.1,89.1,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,-219,156,-109,-332,222,612,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,163,-64.5,137,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.22,-0.24,0.33,-55,279,213,-456,978,-372,"A"
"1661","eurico",1322489612,822825,"28/11/2011 14:13","no",218,1.23,4.86,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.02,-11,4,28,58,575,-419,75.6,43,88.9,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.03,-216,154,-108,-330,228,594,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,162,-64.3,137,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.22,0.3,-54,278,214,-456,968,-378,"A"
"1662","eurico",1322489612,866630,"28/11/2011 14:13","no",218,1.24,4.94,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,-0.02,-9,4,27,56,575,-411,75.4,43,88.8,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-216,153,-108,-331,221,604,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85790659,-61.30623892,94.29405816,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,-0.1,0,-214,44,301,-438,230,308,162,-64.2,138,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,-0.24,0.31,-58,279,214,-465,969,-373,"A"
